instant_x,dteday_x,season_x,yr_x,mnth_x,hr_x,holiday_x,weekday_x,weathersit_x,temp_x,Unnamed: 0,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt,instant_y,dteday_y,season_y,yr_y,mnth_y,hr_y,holiday_y,weekday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y
337,2011-01-15 00:00:00,1,0,1,12,FALSE,6,1,0.24,336,0.2273,0.48,0.2239,1970-01-01 00:00:00,74,89,614,2011-01-28 00:00:00,1,0,1,19,FALSE,5,2,0.24,0.2424,0.75,0.1343,5,84
109,2011-01-05 00:00:00,1,0,1,17,FALSE,3,1,0.24,108,0.2273,0.38,0.194,1970-01-01 00:00:00,186,190,729,2011-02-02 00:00:00,1,0,2,17,FALSE,3,1,0.36,0.3182,0.53,0.5224,7,183
113,2011-01-05 00:00:00,1,0,1,21,FALSE,3,1,0.2,112,0.197,0.51,0.194,1970-01-01 00:00:00,40,43,638,2011-01-29 00:00:00,1,0,1,20,FALSE,6,1,0.18,0.2121,0.74,0.0896,1,42
113,2011-01-05 00:00:00,1,0,1,21,FALSE,3,1,0.2,112,0.197,0.51,0.194,1970-01-01 00:00:00,40,43,779,2011-02-04 00:00:00,1,0,2,21,FALSE,5,2,0.24,0.2424,0.7,0.1642,2,41
113,2011-01-05 00:00:00,1,0,1,21,FALSE,3,1,0.2,112,0.197,0.51,0.194,1970-01-01 00:00:00,40,43,883,2011-02-09 00:00:00,1,0,2,6,FALSE,3,1,0.06,0.1515,0.45,0,0,43
113,2011-01-05 00:00:00,1,0,1,21,FALSE,3,1,0.2,112,0.197,0.51,0.194,1970-01-01 00:00:00,40,43,944,2011-02-11 00:00:00,1,0,2,22,FALSE,5,1,0.2,0.2273,0.64,0.0896,2,41
113,2011-01-05 00:00:00,1,0,1,21,FALSE,3,1,0.2,112,0.197,0.51,0.194,1970-01-01 00:00:00,40,43,955,2011-02-12 00:00:00,1,0,2,9,FALSE,6,1,0.16,0.1818,0.64,0.1343,5,38
585,2011-01-26 00:00:00,1,0,1,15,FALSE,3,3,0.22,584,0.1818,0.93,0.4627,1970-01-01 00:00:00,42,43,638,2011-01-29 00:00:00,1,0,1,20,FALSE,6,1,0.18,0.2121,0.74,0.0896,1,42
585,2011-01-26 00:00:00,1,0,1,15,FALSE,3,3,0.22,584,0.1818,0.93,0.4627,1970-01-01 00:00:00,42,43,779,2011-02-04 00:00:00,1,0,2,21,FALSE,5,2,0.24,0.2424,0.7,0.1642,2,41
585,2011-01-26 00:00:00,1,0,1,15,FALSE,3,3,0.22,584,0.1818,0.93,0.4627,1970-01-01 00:00:00,42,43,883,2011-02-09 00:00:00,1,0,2,6,FALSE,3,1,0.06,0.1515,0.45,0,0,43
585,2011-01-26 00:00:00,1,0,1,15,FALSE,3,3,0.22,584,0.1818,0.93,0.4627,1970-01-01 00:00:00,42,43,944,2011-02-11 00:00:00,1,0,2,22,FALSE,5,1,0.2,0.2273,0.64,0.0896,2,41
585,2011-01-26 00:00:00,1,0,1,15,FALSE,3,3,0.22,584,0.1818,0.93,0.4627,1970-01-01 00:00:00,42,43,955,2011-02-12 00:00:00,1,0,2,9,FALSE,6,1,0.16,0.1818,0.64,0.1343,5,38
122,2011-01-06 00:00:00,1,0,1,7,FALSE,4,2,0.16,121,0.2273,0.59,0,1970-01-01 00:00:00,95,95,837,2011-02-07 00:00:00,1,0,2,7,FALSE,1,1,0.18,0.2424,0.86,0,6,89
122,2011-01-06 00:00:00,1,0,1,7,FALSE,4,2,0.16,121,0.2273,0.59,0,1970-01-01 00:00:00,95,95,987,2011-02-13 00:00:00,1,0,2,18,FALSE,0,1,0.4,0.4091,0.32,0.2985,17,78
157,2011-01-07 00:00:00,1,0,1,19,FALSE,5,1,0.16,156,0.197,0.55,0.0896,1970-01-01 00:00:00,92,95,837,2011-02-07 00:00:00,1,0,2,7,FALSE,1,1,0.18,0.2424,0.86,0,6,89
157,2011-01-07 00:00:00,1,0,1,19,FALSE,5,1,0.16,156,0.197,0.55,0.0896,1970-01-01 00:00:00,92,95,987,2011-02-13 00:00:00,1,0,2,18,FALSE,0,1,0.4,0.4091,0.32,0.2985,17,78
176,2011-01-08 00:00:00,1,0,1,14,FALSE,6,1,0.2,175,0.1667,0.32,0.4925,1970-01-01 00:00:00,83,95,837,2011-02-07 00:00:00,1,0,2,7,FALSE,1,1,0.18,0.2424,0.86,0,6,89
176,2011-01-08 00:00:00,1,0,1,14,FALSE,6,1,0.2,175,0.1667,0.32,0.4925,1970-01-01 00:00:00,83,95,987,2011-02-13 00:00:00,1,0,2,18,FALSE,0,1,0.4,0.4091,0.32,0.2985,17,78
229,2011-01-10 00:00:00,1,0,1,19,FALSE,1,1,0.16,228,0.1667,0.47,0.1642,1970-01-01 00:00:00,92,95,837,2011-02-07 00:00:00,1,0,2,7,FALSE,1,1,0.18,0.2424,0.86,0,6,89
229,2011-01-10 00:00:00,1,0,1,19,FALSE,1,1,0.16,228,0.1667,0.47,0.1642,1970-01-01 00:00:00,92,95,987,2011-02-13 00:00:00,1,0,2,18,FALSE,0,1,0.4,0.4091,0.32,0.2985,17,78
250,2011-01-11 00:00:00,1,0,1,18,FALSE,2,3,0.16,249,0.1818,0.93,0.1045,1970-01-01 00:00:00,94,95,837,2011-02-07 00:00:00,1,0,2,7,FALSE,1,1,0.18,0.2424,0.86,0,6,89
250,2011-01-11 00:00:00,1,0,1,18,FALSE,2,3,0.16,249,0.1818,0.93,0.1045,1970-01-01 00:00:00,94,95,987,2011-02-13 00:00:00,1,0,2,18,FALSE,0,1,0.4,0.4091,0.32,0.2985,17,78
124,2011-01-06 00:00:00,1,0,1,9,FALSE,4,2,0.18,123,0.2424,0.51,0,1970-01-01 00:00:00,116,122,655,2011-01-30 00:00:00,1,0,1,14,FALSE,0,1,0.28,0.303,0.61,0.0896,18,104
124,2011-01-06 00:00:00,1,0,1,9,FALSE,4,2,0.18,123,0.2424,0.51,0,1970-01-01 00:00:00,116,122,909,2011-02-10 00:00:00,1,0,2,9,FALSE,4,1,0.12,0.1061,0.42,0.3582,1,121
125,2011-01-06 00:00:00,1,0,1,10,FALSE,4,1,0.2,124,0.2576,0.47,0,1970-01-01 00:00:00,42,45,804,2011-02-05 00:00:00,1,0,2,22,FALSE,6,1,0.26,0.2727,0.93,0.1343,2,43
125,2011-01-06 00:00:00,1,0,1,10,FALSE,4,1,0.2,124,0.2576,0.47,0,1970-01-01 00:00:00,42,45,815,2011-02-06 00:00:00,1,0,2,9,FALSE,0,1,0.28,0.2879,0.56,0.1045,7,38
125,2011-01-06 00:00:00,1,0,1,10,FALSE,4,1,0.2,124,0.2576,0.47,0,1970-01-01 00:00:00,42,45,911,2011-02-10 00:00:00,1,0,2,11,FALSE,4,1,0.14,0.1212,0.39,0.3582,1,44
125,2011-01-06 00:00:00,1,0,1,10,FALSE,4,1,0.2,124,0.2576,0.47,0,1970-01-01 00:00:00,42,45,968,2011-02-12 00:00:00,1,0,2,22,FALSE,6,1,0.24,0.2576,0.44,0.0896,6,39
225,2011-01-10 00:00:00,1,0,1,15,FALSE,1,2,0.2,224,0.197,0.4,0.2239,1970-01-01 00:00:00,43,45,804,2011-02-05 00:00:00,1,0,2,22,FALSE,6,1,0.26,0.2727,0.93,0.1343,2,43
225,2011-01-10 00:00:00,1,0,1,15,FALSE,1,2,0.2,224,0.197,0.4,0.2239,1970-01-01 00:00:00,43,45,815,2011-02-06 00:00:00,1,0,2,9,FALSE,0,1,0.28,0.2879,0.56,0.1045,7,38
225,2011-01-10 00:00:00,1,0,1,15,FALSE,1,2,0.2,224,0.197,0.4,0.2239,1970-01-01 00:00:00,43,45,911,2011-02-10 00:00:00,1,0,2,11,FALSE,4,1,0.14,0.1212,0.39,0.3582,1,44
225,2011-01-10 00:00:00,1,0,1,15,FALSE,1,2,0.2,224,0.197,0.4,0.2239,1970-01-01 00:00:00,43,45,968,2011-02-12 00:00:00,1,0,2,22,FALSE,6,1,0.24,0.2576,0.44,0.0896,6,39
499,2011-01-22 00:00:00,1,0,1,20,FALSE,6,1,0.06,498,0.0758,0.45,0.1642,1970-01-01 00:00:00,44,45,804,2011-02-05 00:00:00,1,0,2,22,FALSE,6,1,0.26,0.2727,0.93,0.1343,2,43
499,2011-01-22 00:00:00,1,0,1,20,FALSE,6,1,0.06,498,0.0758,0.45,0.1642,1970-01-01 00:00:00,44,45,815,2011-02-06 00:00:00,1,0,2,9,FALSE,0,1,0.28,0.2879,0.56,0.1045,7,38
499,2011-01-22 00:00:00,1,0,1,20,FALSE,6,1,0.06,498,0.0758,0.45,0.1642,1970-01-01 00:00:00,44,45,911,2011-02-10 00:00:00,1,0,2,11,FALSE,4,1,0.14,0.1212,0.39,0.3582,1,44
499,2011-01-22 00:00:00,1,0,1,20,FALSE,6,1,0.06,498,0.0758,0.45,0.1642,1970-01-01 00:00:00,44,45,968,2011-02-12 00:00:00,1,0,2,22,FALSE,6,1,0.24,0.2576,0.44,0.0896,6,39
539,2011-01-24 00:00:00,1,0,1,14,FALSE,1,2,0.14,538,0.1364,0.46,0.2239,1970-01-01 00:00:00,43,45,804,2011-02-05 00:00:00,1,0,2,22,FALSE,6,1,0.26,0.2727,0.93,0.1343,2,43
539,2011-01-24 00:00:00,1,0,1,14,FALSE,1,2,0.14,538,0.1364,0.46,0.2239,1970-01-01 00:00:00,43,45,815,2011-02-06 00:00:00,1,0,2,9,FALSE,0,1,0.28,0.2879,0.56,0.1045,7,38
539,2011-01-24 00:00:00,1,0,1,14,FALSE,1,2,0.14,538,0.1364,0.46,0.2239,1970-01-01 00:00:00,43,45,911,2011-02-10 00:00:00,1,0,2,11,FALSE,4,1,0.14,0.1212,0.39,0.3582,1,44
539,2011-01-24 00:00:00,1,0,1,14,FALSE,1,2,0.14,538,0.1364,0.46,0.2239,1970-01-01 00:00:00,43,45,968,2011-02-12 00:00:00,1,0,2,22,FALSE,6,1,0.24,0.2576,0.44,0.0896,6,39
569,2011-01-25 00:00:00,1,0,1,21,FALSE,2,1,0.24,568,0.2273,0.65,0.194,1970-01-01 00:00:00,40,45,804,2011-02-05 00:00:00,1,0,2,22,FALSE,6,1,0.26,0.2727,0.93,0.1343,2,43
569,2011-01-25 00:00:00,1,0,1,21,FALSE,2,1,0.24,568,0.2273,0.65,0.194,1970-01-01 00:00:00,40,45,815,2011-02-06 00:00:00,1,0,2,9,FALSE,0,1,0.28,0.2879,0.56,0.1045,7,38
569,2011-01-25 00:00:00,1,0,1,21,FALSE,2,1,0.24,568,0.2273,0.65,0.194,1970-01-01 00:00:00,40,45,911,2011-02-10 00:00:00,1,0,2,11,FALSE,4,1,0.14,0.1212,0.39,0.3582,1,44
569,2011-01-25 00:00:00,1,0,1,21,FALSE,2,1,0.24,568,0.2273,0.65,0.194,1970-01-01 00:00:00,40,45,968,2011-02-12 00:00:00,1,0,2,22,FALSE,6,1,0.24,0.2576,0.44,0.0896,6,39
131,2011-01-06 00:00:00,1,0,1,16,FALSE,4,1,0.26,130,0.2576,0.38,0.1642,1970-01-01 00:00:00,74,86,679,2011-01-31 00:00:00,1,0,1,14,FALSE,1,2,0.18,0.197,0.55,0.1343,1,85
131,2011-01-06 00:00:00,1,0,1,16,FALSE,4,1,0.26,130,0.2576,0.38,0.1642,1970-01-01 00:00:00,74,86,681,2011-01-31 00:00:00,1,0,1,16,FALSE,1,2,0.16,0.1818,0.56,0.194,3,83
131,2011-01-06 00:00:00,1,0,1,16,FALSE,4,1,0.26,130,0.2576,0.38,0.1642,1970-01-01 00:00:00,74,86,770,2011-02-04 00:00:00,1,0,2,12,FALSE,5,2,0.24,0.2424,0.48,0.1642,8,78
387,2011-01-17 00:00:00,1,0,1,14,TRUE,1,2,0.18,386,0.2121,0.43,0.1045,1970-01-01 00:00:00,74,86,679,2011-01-31 00:00:00,1,0,1,14,FALSE,1,2,0.18,0.197,0.55,0.1343,1,85
387,2011-01-17 00:00:00,1,0,1,14,TRUE,1,2,0.18,386,0.2121,0.43,0.1045,1970-01-01 00:00:00,74,86,681,2011-01-31 00:00:00,1,0,1,16,FALSE,1,2,0.16,0.1818,0.56,0.194,3,83
387,2011-01-17 00:00:00,1,0,1,14,TRUE,1,2,0.18,386,0.2121,0.43,0.1045,1970-01-01 00:00:00,74,86,770,2011-02-04 00:00:00,1,0,2,12,FALSE,5,2,0.24,0.2424,0.48,0.1642,8,78
135,2011-01-06 00:00:00,1,0,1,20,FALSE,4,1,0.2,134,0.2121,0.51,0.1642,1970-01-01 00:00:00,66,69,675,2011-01-31 00:00:00,1,0,1,10,FALSE,1,2,0.16,0.1515,0.59,0.194,1,68
135,2011-01-06 00:00:00,1,0,1,20,FALSE,4,1,0.2,134,0.2121,0.51,0.1642,1970-01-01 00:00:00,66,69,747,2011-02-03 00:00:00,1,0,2,12,FALSE,4,1,0.2,0.1818,0.4,0.3582,2,67
135,2011-01-06 00:00:00,1,0,1,20,FALSE,4,1,0.2,134,0.2121,0.51,0.1642,1970-01-01 00:00:00,66,69,802,2011-02-05 00:00:00,1,0,2,20,FALSE,6,1,0.3,0.2879,0.87,0.2537,5,64
135,2011-01-06 00:00:00,1,0,1,20,FALSE,4,1,0.2,134,0.2121,0.51,0.1642,1970-01-01 00:00:00,66,69,890,2011-02-09 00:00:00,1,0,2,13,FALSE,3,1,0.18,0.1667,0.4,0.2537,2,67
135,2011-01-06 00:00:00,1,0,1,20,FALSE,4,1,0.2,134,0.2121,0.51,0.1642,1970-01-01 00:00:00,66,69,912,2011-02-10 00:00:00,1,0,2,12,FALSE,4,1,0.16,0.1364,0.34,0.3881,4,65
179,2011-01-08 00:00:00,1,0,1,17,FALSE,6,1,0.16,178,0.1212,0.37,0.5522,1970-01-01 00:00:00,64,69,675,2011-01-31 00:00:00,1,0,1,10,FALSE,1,2,0.16,0.1515,0.59,0.194,1,68
179,2011-01-08 00:00:00,1,0,1,17,FALSE,6,1,0.16,178,0.1212,0.37,0.5522,1970-01-01 00:00:00,64,69,747,2011-02-03 00:00:00,1,0,2,12,FALSE,4,1,0.2,0.1818,0.4,0.3582,2,67
179,2011-01-08 00:00:00,1,0,1,17,FALSE,6,1,0.16,178,0.1212,0.37,0.5522,1970-01-01 00:00:00,64,69,802,2011-02-05 00:00:00,1,0,2,20,FALSE,6,1,0.3,0.2879,0.87,0.2537,5,64
179,2011-01-08 00:00:00,1,0,1,17,FALSE,6,1,0.16,178,0.1212,0.37,0.5522,1970-01-01 00:00:00,64,69,890,2011-02-09 00:00:00,1,0,2,13,FALSE,3,1,0.18,0.1667,0.4,0.2537,2,67
179,2011-01-08 00:00:00,1,0,1,17,FALSE,6,1,0.16,178,0.1212,0.37,0.5522,1970-01-01 00:00:00,64,69,912,2011-02-10 00:00:00,1,0,2,12,FALSE,4,1,0.16,0.1364,0.34,0.3881,4,65
138,2011-01-06 00:00:00,1,0,1,23,FALSE,4,2,0.2,137,0.197,0.59,0.194,1970-01-01 00:00:00,19,23,814,2011-02-06 00:00:00,1,0,2,8,FALSE,0,1,0.24,0.2576,0.65,0.1045,2,21
138,2011-01-06 00:00:00,1,0,1,23,FALSE,4,2,0.2,137,0.197,0.59,0.194,1970-01-01 00:00:00,19,23,618,2011-01-28 00:00:00,1,0,1,23,FALSE,5,1,0.24,0.2273,0.6,0.2239,1,22
333,2011-01-15 00:00:00,1,0,1,8,FALSE,6,1,0.14,332,0.1515,0.63,0.1343,1970-01-01 00:00:00,22,23,814,2011-02-06 00:00:00,1,0,2,8,FALSE,0,1,0.24,0.2576,0.65,0.1045,2,21
333,2011-01-15 00:00:00,1,0,1,8,FALSE,6,1,0.14,332,0.1515,0.63,0.1343,1970-01-01 00:00:00,22,23,618,2011-01-28 00:00:00,1,0,1,23,FALSE,5,1,0.24,0.2273,0.6,0.2239,1,22
350,2011-01-16 00:00:00,1,0,1,1,FALSE,0,1,0.26,349,0.2727,0.56,0.1343,1970-01-01 00:00:00,19,23,814,2011-02-06 00:00:00,1,0,2,8,FALSE,0,1,0.24,0.2576,0.65,0.1045,2,21
350,2011-01-16 00:00:00,1,0,1,1,FALSE,0,1,0.26,349,0.2727,0.56,0.1343,1970-01-01 00:00:00,19,23,618,2011-01-28 00:00:00,1,0,1,23,FALSE,5,1,0.24,0.2273,0.6,0.2239,1,22
140,2011-01-07 00:00:00,1,0,1,1,FALSE,5,2,0.2,139,0.197,0.69,0.2239,1970-01-01 00:00:00,5,7,665,2011-01-31 00:00:00,1,0,1,0,FALSE,1,2,0.24,0.2273,0.65,0.2239,1,6
140,2011-01-07 00:00:00,1,0,1,1,FALSE,5,2,0.2,139,0.197,0.69,0.2239,1970-01-01 00:00:00,5,7,666,2011-01-31 00:00:00,1,0,1,1,FALSE,1,1,0.22,0.2121,0.64,0.2537,2,5
140,2011-01-07 00:00:00,1,0,1,1,FALSE,5,2,0.2,139,0.197,0.69,0.2239,1970-01-01 00:00:00,5,7,760,2011-02-04 00:00:00,1,0,2,1,FALSE,5,2,0.16,0.2273,0.59,0,0,7
140,2011-01-07 00:00:00,1,0,1,1,FALSE,5,2,0.2,139,0.197,0.69,0.2239,1970-01-01 00:00:00,5,7,763,2011-02-04 00:00:00,1,0,2,5,FALSE,5,2,0.14,0.1515,0.63,0.1343,0,7
140,2011-01-07 00:00:00,1,0,1,1,FALSE,5,2,0.2,139,0.197,0.69,0.2239,1970-01-01 00:00:00,5,7,879,2011-02-09 00:00:00,1,0,2,1,FALSE,3,1,0.1,0.1061,0.36,0.2239,0,7
140,2011-01-07 00:00:00,1,0,1,1,FALSE,5,2,0.2,139,0.197,0.69,0.2239,1970-01-01 00:00:00,5,7,882,2011-02-09 00:00:00,1,0,2,5,FALSE,3,1,0.06,0.1061,0.45,0.1045,0,7
140,2011-01-07 00:00:00,1,0,1,1,FALSE,5,2,0.2,139,0.197,0.69,0.2239,1970-01-01 00:00:00,5,7,902,2011-02-10 00:00:00,1,0,2,1,FALSE,4,3,0.14,0.1515,0.8,0.1343,0,7
140,2011-01-07 00:00:00,1,0,1,1,FALSE,5,2,0.2,139,0.197,0.69,0.2239,1970-01-01 00:00:00,5,7,925,2011-02-11 00:00:00,1,0,2,1,FALSE,5,1,0.1,0.1364,0.54,0.0896,1,6
140,2011-01-07 00:00:00,1,0,1,1,FALSE,5,2,0.2,139,0.197,0.69,0.2239,1970-01-01 00:00:00,5,7,994,2011-02-14 00:00:00,1,0,2,1,FALSE,1,1,0.38,0.3939,0.37,0.3582,1,6
165,2011-01-08 00:00:00,1,0,1,3,FALSE,6,3,0.18,164,0.197,0.55,0.1642,1970-01-01 00:00:00,7,7,665,2011-01-31 00:00:00,1,0,1,0,FALSE,1,2,0.24,0.2273,0.65,0.2239,1,6
165,2011-01-08 00:00:00,1,0,1,3,FALSE,6,3,0.18,164,0.197,0.55,0.1642,1970-01-01 00:00:00,7,7,666,2011-01-31 00:00:00,1,0,1,1,FALSE,1,1,0.22,0.2121,0.64,0.2537,2,5
165,2011-01-08 00:00:00,1,0,1,3,FALSE,6,3,0.18,164,0.197,0.55,0.1642,1970-01-01 00:00:00,7,7,760,2011-02-04 00:00:00,1,0,2,1,FALSE,5,2,0.16,0.2273,0.59,0,0,7
165,2011-01-08 00:00:00,1,0,1,3,FALSE,6,3,0.18,164,0.197,0.55,0.1642,1970-01-01 00:00:00,7,7,763,2011-02-04 00:00:00,1,0,2,5,FALSE,5,2,0.14,0.1515,0.63,0.1343,0,7
165,2011-01-08 00:00:00,1,0,1,3,FALSE,6,3,0.18,164,0.197,0.55,0.1642,1970-01-01 00:00:00,7,7,879,2011-02-09 00:00:00,1,0,2,1,FALSE,3,1,0.1,0.1061,0.36,0.2239,0,7
165,2011-01-08 00:00:00,1,0,1,3,FALSE,6,3,0.18,164,0.197,0.55,0.1642,1970-01-01 00:00:00,7,7,882,2011-02-09 00:00:00,1,0,2,5,FALSE,3,1,0.06,0.1061,0.45,0.1045,0,7
165,2011-01-08 00:00:00,1,0,1,3,FALSE,6,3,0.18,164,0.197,0.55,0.1642,1970-01-01 00:00:00,7,7,902,2011-02-10 00:00:00,1,0,2,1,FALSE,4,3,0.14,0.1515,0.8,0.1343,0,7
165,2011-01-08 00:00:00,1,0,1,3,FALSE,6,3,0.18,164,0.197,0.55,0.1642,1970-01-01 00:00:00,7,7,925,2011-02-11 00:00:00,1,0,2,1,FALSE,5,1,0.1,0.1364,0.54,0.0896,1,6
165,2011-01-08 00:00:00,1,0,1,3,FALSE,6,3,0.18,164,0.197,0.55,0.1642,1970-01-01 00:00:00,7,7,994,2011-02-14 00:00:00,1,0,2,1,FALSE,1,1,0.38,0.3939,0.37,0.3582,1,6
256,2011-01-12 00:00:00,1,0,1,0,FALSE,3,2,0.16,255,0.197,0.86,0.0896,1970-01-01 00:00:00,7,7,665,2011-01-31 00:00:00,1,0,1,0,FALSE,1,2,0.24,0.2273,0.65,0.2239,1,6
256,2011-01-12 00:00:00,1,0,1,0,FALSE,3,2,0.16,255,0.197,0.86,0.0896,1970-01-01 00:00:00,7,7,666,2011-01-31 00:00:00,1,0,1,1,FALSE,1,1,0.22,0.2121,0.64,0.2537,2,5
256,2011-01-12 00:00:00,1,0,1,0,FALSE,3,2,0.16,255,0.197,0.86,0.0896,1970-01-01 00:00:00,7,7,760,2011-02-04 00:00:00,1,0,2,1,FALSE,5,2,0.16,0.2273,0.59,0,0,7
256,2011-01-12 00:00:00,1,0,1,0,FALSE,3,2,0.16,255,0.197,0.86,0.0896,1970-01-01 00:00:00,7,7,763,2011-02-04 00:00:00,1,0,2,5,FALSE,5,2,0.14,0.1515,0.63,0.1343,0,7
256,2011-01-12 00:00:00,1,0,1,0,FALSE,3,2,0.16,255,0.197,0.86,0.0896,1970-01-01 00:00:00,7,7,879,2011-02-09 00:00:00,1,0,2,1,FALSE,3,1,0.1,0.1061,0.36,0.2239,0,7
256,2011-01-12 00:00:00,1,0,1,0,FALSE,3,2,0.16,255,0.197,0.86,0.0896,1970-01-01 00:00:00,7,7,882,2011-02-09 00:00:00,1,0,2,5,FALSE,3,1,0.06,0.1061,0.45,0.1045,0,7
256,2011-01-12 00:00:00,1,0,1,0,FALSE,3,2,0.16,255,0.197,0.86,0.0896,1970-01-01 00:00:00,7,7,902,2011-02-10 00:00:00,1,0,2,1,FALSE,4,3,0.14,0.1515,0.8,0.1343,0,7
256,2011-01-12 00:00:00,1,0,1,0,FALSE,3,2,0.16,255,0.197,0.86,0.0896,1970-01-01 00:00:00,7,7,925,2011-02-11 00:00:00,1,0,2,1,FALSE,5,1,0.1,0.1364,0.54,0.0896,1,6
256,2011-01-12 00:00:00,1,0,1,0,FALSE,3,2,0.16,255,0.197,0.86,0.0896,1970-01-01 00:00:00,7,7,994,2011-02-14 00:00:00,1,0,2,1,FALSE,1,1,0.38,0.3939,0.37,0.3582,1,6
278,2011-01-13 00:00:00,1,0,1,0,FALSE,4,1,0.14,277,0.1212,0.59,0.2836,1970-01-01 00:00:00,6,7,665,2011-01-31 00:00:00,1,0,1,0,FALSE,1,2,0.24,0.2273,0.65,0.2239,1,6
278,2011-01-13 00:00:00,1,0,1,0,FALSE,4,1,0.14,277,0.1212,0.59,0.2836,1970-01-01 00:00:00,6,7,666,2011-01-31 00:00:00,1,0,1,1,FALSE,1,1,0.22,0.2121,0.64,0.2537,2,5
278,2011-01-13 00:00:00,1,0,1,0,FALSE,4,1,0.14,277,0.1212,0.59,0.2836,1970-01-01 00:00:00,6,7,760,2011-02-04 00:00:00,1,0,2,1,FALSE,5,2,0.16,0.2273,0.59,0,0,7
278,2011-01-13 00:00:00,1,0,1,0,FALSE,4,1,0.14,277,0.1212,0.59,0.2836,1970-01-01 00:00:00,6,7,763,2011-02-04 00:00:00,1,0,2,5,FALSE,5,2,0.14,0.1515,0.63,0.1343,0,7
278,2011-01-13 00:00:00,1,0,1,0,FALSE,4,1,0.14,277,0.1212,0.59,0.2836,1970-01-01 00:00:00,6,7,879,2011-02-09 00:00:00,1,0,2,1,FALSE,3,1,0.1,0.1061,0.36,0.2239,0,7
278,2011-01-13 00:00:00,1,0,1,0,FALSE,4,1,0.14,277,0.1212,0.59,0.2836,1970-01-01 00:00:00,6,7,882,2011-02-09 00:00:00,1,0,2,5,FALSE,3,1,0.06,0.1061,0.45,0.1045,0,7
278,2011-01-13 00:00:00,1,0,1,0,FALSE,4,1,0.14,277,0.1212,0.59,0.2836,1970-01-01 00:00:00,6,7,902,2011-02-10 00:00:00,1,0,2,1,FALSE,4,3,0.14,0.1515,0.8,0.1343,0,7
278,2011-01-13 00:00:00,1,0,1,0,FALSE,4,1,0.14,277,0.1212,0.59,0.2836,1970-01-01 00:00:00,6,7,925,2011-02-11 00:00:00,1,0,2,1,FALSE,5,1,0.1,0.1364,0.54,0.0896,1,6
278,2011-01-13 00:00:00,1,0,1,0,FALSE,4,1,0.14,277,0.1212,0.59,0.2836,1970-01-01 00:00:00,6,7,994,2011-02-14 00:00:00,1,0,2,1,FALSE,1,1,0.38,0.3939,0.37,0.3582,1,6
410,2011-01-19 00:00:00,1,0,1,1,FALSE,3,3,0.22,409,0.2273,0.93,0.1343,1970-01-01 00:00:00,6,7,665,2011-01-31 00:00:00,1,0,1,0,FALSE,1,2,0.24,0.2273,0.65,0.2239,1,6
410,2011-01-19 00:00:00,1,0,1,1,FALSE,3,3,0.22,409,0.2273,0.93,0.1343,1970-01-01 00:00:00,6,7,666,2011-01-31 00:00:00,1,0,1,1,FALSE,1,1,0.22,0.2121,0.64,0.2537,2,5
410,2011-01-19 00:00:00,1,0,1,1,FALSE,3,3,0.22,409,0.2273,0.93,0.1343,1970-01-01 00:00:00,6,7,760,2011-02-04 00:00:00,1,0,2,1,FALSE,5,2,0.16,0.2273,0.59,0,0,7
410,2011-01-19 00:00:00,1,0,1,1,FALSE,3,3,0.22,409,0.2273,0.93,0.1343,1970-01-01 00:00:00,6,7,763,2011-02-04 00:00:00,1,0,2,5,FALSE,5,2,0.14,0.1515,0.63,0.1343,0,7
410,2011-01-19 00:00:00,1,0,1,1,FALSE,3,3,0.22,409,0.2273,0.93,0.1343,1970-01-01 00:00:00,6,7,879,2011-02-09 00:00:00,1,0,2,1,FALSE,3,1,0.1,0.1061,0.36,0.2239,0,7
410,2011-01-19 00:00:00,1,0,1,1,FALSE,3,3,0.22,409,0.2273,0.93,0.1343,1970-01-01 00:00:00,6,7,882,2011-02-09 00:00:00,1,0,2,5,FALSE,3,1,0.06,0.1061,0.45,0.1045,0,7
410,2011-01-19 00:00:00,1,0,1,1,FALSE,3,3,0.22,409,0.2273,0.93,0.1343,1970-01-01 00:00:00,6,7,902,2011-02-10 00:00:00,1,0,2,1,FALSE,4,3,0.14,0.1515,0.8,0.1343,0,7
410,2011-01-19 00:00:00,1,0,1,1,FALSE,3,3,0.22,409,0.2273,0.93,0.1343,1970-01-01 00:00:00,6,7,925,2011-02-11 00:00:00,1,0,2,1,FALSE,5,1,0.1,0.1364,0.54,0.0896,1,6
410,2011-01-19 00:00:00,1,0,1,1,FALSE,3,3,0.22,409,0.2273,0.93,0.1343,1970-01-01 00:00:00,6,7,994,2011-02-14 00:00:00,1,0,2,1,FALSE,1,1,0.38,0.3939,0.37,0.3582,1,6
413,2011-01-19 00:00:00,1,0,1,5,FALSE,3,2,0.22,412,0.2576,0.93,0.0896,1970-01-01 00:00:00,7,7,665,2011-01-31 00:00:00,1,0,1,0,FALSE,1,2,0.24,0.2273,0.65,0.2239,1,6
413,2011-01-19 00:00:00,1,0,1,5,FALSE,3,2,0.22,412,0.2576,0.93,0.0896,1970-01-01 00:00:00,7,7,666,2011-01-31 00:00:00,1,0,1,1,FALSE,1,1,0.22,0.2121,0.64,0.2537,2,5
